,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
204,Deepspeech,5.2,0.355848452825,0.386224637962,4,FlexiBO+RF-No Cost,0.00414957754305,26.0,4.0,0.446446774328
205,Deepspeech,5.2,0.261179799212,0.304766541688,5,FlexiBO+RF-No Cost,0.019037719629,31.2,5.0,0.446446774328
206,Deepspeech,5.2,0.363946859383,0.444650100131,6,FlexiBO+RF-No Cost,0.0353935726563,36.4,6.0,0.446446774328
207,Deepspeech,5.2,0.211625523838,0.324471247244,7,FlexiBO+RF-No Cost,0.0437442734926,41.6,7.0,0.446446774328
208,Deepspeech,5.2,0.284552576395,0.472630214797,8,FlexiBO+RF-No Cost,0.0403513029505,46.8,8.0,0.446446774328
209,Deepspeech,5.2,0.231978741997,0.348434993382,9,FlexiBO+RF-No Cost,0.00194865377256,52.0,9.0,0.446446774328
210,Deepspeech,5.2,0.286440085825,0.482676658659,10,FlexiBO+RF-No Cost,0.0321894054309,57.2,10.0,0.446446774328
211,Deepspeech,5.2,0.251048681957,0.313933533384,11,FlexiBO+RF-No Cost,0.0120154968408,62.4,11.0,0.446446774328
212,Deepspeech,5.2,0.25830992315,0.432877017627,12,FlexiBO+RF-No Cost,0.00679058670909,67.6,12.0,0.446446774328
213,Deepspeech,5.2,0.215404566661,0.373480224968,13,FlexiBO+RF-No Cost,0.0332295367301,72.8,13.0,0.446446774328
214,Deepspeech,5.2,0.242910425588,0.331421664711,14,FlexiBO+RF-No Cost,0.0382206290566,78.0,14.0,0.446446774328
215,Deepspeech,5.2,0.211895973577,0.324453904828,15,FlexiBO+RF-No Cost,0.0322848634742,83.2,15.0,0.446446774328
216,Deepspeech,5.2,0.240527427888,0.359840463548,16,FlexiBO+RF-No Cost,0.0364197172634,88.4,16.0,0.446446774328
217,Deepspeech,5.2,0.296549126456,0.372020864276,17,FlexiBO+RF-No Cost,0.0422405834332,93.6,17.0,0.446446774328
218,Deepspeech,5.2,0.265030409219,0.407192929329,18,FlexiBO+RF-No Cost,0.0477532975087,98.8,18.0,0.446446774328
219,Deepspeech,5.2,0.247842365404,0.384375949278,19,FlexiBO+RF-No Cost,0.0305221373253,104.0,19.0,0.446446774328
220,Deepspeech,5.2,0.355700818361,0.327571038565,20,FlexiBO+RF-No Cost,0.0265013011756,109.2,20.0,0.446446774328
221,Deepspeech,5.2,0.32202727816,0.310086214681,21,FlexiBO+RF-No Cost,0.039744098313,114.4,21.0,0.446446774328
222,Deepspeech,5.2,0.268555573638,0.345809928141,22,FlexiBO+RF-No Cost,0.0038301254174,119.6,22.0,0.446446774328
223,Deepspeech,5.2,0.222201727543,0.332448519532,23,FlexiBO+RF-No Cost,0.047279225557,124.8,23.0,0.446446774328
224,Deepspeech,5.2,0.23003695604,0.301751952601,24,FlexiBO+RF-No Cost,0.0385664843973,130.0,24.0,0.446446774328
225,Deepspeech,5.2,0.253248245782,0.318412819815,25,FlexiBO+RF-No Cost,0.0311138958594,135.2,25.0,0.445352766574
226,Deepspeech,5.2,0.227990046983,0.371112124986,26,FlexiBO+RF-No Cost,0.015429804306,140.4,26.0,0.445352766574
227,Deepspeech,5.2,0.315617398124,0.357997373073,27,FlexiBO+RF-No Cost,0.0254124140093,145.6,27.0,0.445352766574
228,Deepspeech,5.2,0.261632641951,0.325570741135,28,FlexiBO+RF-No Cost,0.0157980084857,150.8,28.0,0.445352766574
229,Deepspeech,5.2,0.355848815397,0.355044068366,29,FlexiBO+RF-No Cost,0.00159921977019,156.0,29.0,0.445352766574
230,Deepspeech,5.2,0.230633741432,0.410844162327,30,FlexiBO+RF-No Cost,0.0477782292968,161.2,30.0,0.445352766574
231,Deepspeech,5.2,0.248091646766,0.30144285415,31,FlexiBO+RF-No Cost,0.024442810807,166.4,31.0,0.445352766574
232,Deepspeech,5.2,0.285962560348,0.325806415562,32,FlexiBO+RF-No Cost,0.0436866565407,171.6,32.0,0.445120352866
233,Deepspeech,5.2,0.258844428676,0.299878076141,33,FlexiBO+RF-No Cost,0.0362195133775,176.8,33.0,0.445120352866
234,Deepspeech,5.2,0.255962754027,0.370280208985,34,FlexiBO+RF-No Cost,0.0280724787882,182.0,34.0,0.443960608927
235,Deepspeech,5.2,0.272516379602,0.4362265744,35,FlexiBO+RF-No Cost,0.0192983816005,187.2,35.0,0.443960608927
236,Deepspeech,5.2,0.265660183662,0.360173579268,36,FlexiBO+RF-No Cost,0.0482381179114,192.4,36.0,0.443960608927
237,Deepspeech,5.2,0.240993746751,0.325422164262,37,FlexiBO+RF-No Cost,0.0354021106025,197.6,37.0,0.443960608927
238,Deepspeech,5.2,0.243299214405,0.311710794917,38,FlexiBO+RF-No Cost,0.0239148274761,202.8,38.0,0.443960608927
239,Deepspeech,5.2,0.375774028743,0.374089870373,39,FlexiBO+RF-No Cost,0.0191387497385,208.0,39.0,0.443960608927
240,Deepspeech,5.2,0.277148512906,0.314640497296,40,FlexiBO+RF-No Cost,0.0468247602141,213.2,40.0,0.443960608927
241,Deepspeech,5.2,0.27788081362,0.321828589626,41,FlexiBO+RF-No Cost,0.0330425291638,218.4,41.0,0.443960608927
242,Deepspeech,5.2,0.314073854287,0.305736750561,42,FlexiBO+RF-No Cost,0.0141675680693,223.6,42.0,0.443960608927
243,Deepspeech,5.2,0.302264956615,0.396473048143,43,FlexiBO+RF-No Cost,0.00923150828775,228.8,43.0,0.443960608927
244,Deepspeech,5.2,0.159793696702,0.346716614059,44,FlexiBO+RF-No Cost,0.0487519418592,234.0,44.0,0.443960608927
245,Deepspeech,5.2,0.244731404491,0.312957085845,45,FlexiBO+RF-No Cost,0.0356542693785,239.2,45.0,0.414030211319
246,Deepspeech,5.2,0.346269408761,0.313754553339,46,FlexiBO+RF-No Cost,0.013541114896,244.4,46.0,0.414030211319
247,Deepspeech,5.2,0.222095259578,0.320953833417,47,FlexiBO+RF-No Cost,0.0495381979543,249.6,47.0,0.414030211319
248,Deepspeech,5.2,0.29841605049,0.318368703063,48,FlexiBO+RF-No Cost,0.0281395514802,254.8,48.0,0.414030211319
249,Deepspeech,5.2,0.275087103638,0.338917574211,49,FlexiBO+RF-No Cost,0.0125394072412,260.0,49.0,0.414030211319
250,Deepspeech,5.2,0.210235220446,0.398079109832,50,FlexiBO+RF-No Cost,0.0275604266894,265.2,50.0,0.414030211319
251,Deepspeech,5.2,0.230556629399,0.418628096059,51,FlexiBO+RF-No Cost,0.0325932144141,270.4,51.0,0.414030211319
252,Deepspeech,5.2,0.24668592909,0.306344779328,52,FlexiBO+RF-No Cost,0.0235547026749,275.6,52.0,0.414030211319
253,Deepspeech,5.2,0.277730947867,0.329372943928,53,FlexiBO+RF-No Cost,0.0227414834202,280.8,53.0,0.414030211319
254,Deepspeech,5.2,0.263229709073,0.352053207944,54,FlexiBO+RF-No Cost,0.0248292936958,286.0,54.0,0.414030211319
255,Deepspeech,5.2,0.249204654794,0.43909462458,55,FlexiBO+RF-No Cost,0.000989079716336,291.2,55.0,0.414030211319
256,Deepspeech,5.2,0.21826296345,0.392751570386,56,FlexiBO+RF-No Cost,0.0382120999648,296.4,56.0,0.414030211319
257,Deepspeech,5.2,0.244017529218,0.348086555519,57,FlexiBO+RF-No Cost,0.0364552468862,301.6,57.0,0.414030211319
258,Deepspeech,5.2,0.254362154142,0.321593771966,58,FlexiBO+RF-No Cost,0.0232527530511,306.8,58.0,0.414030211319
259,Deepspeech,5.2,0.289181758399,0.343619063537,59,FlexiBO+RF-No Cost,0.0375411734748,312.0,59.0,0.414030211319
260,Deepspeech,5.2,0.225244986155,0.332490969857,60,FlexiBO+RF-No Cost,0.0210292426248,317.2,60.0,0.414030211319
261,Deepspeech,5.2,0.268864942656,0.394339511507,61,FlexiBO+RF-No Cost,0.00768954283555,322.4,61.0,0.414030211319
262,Deepspeech,5.2,0.314469279882,0.363336970149,62,FlexiBO+RF-No Cost,0.00419877967676,327.6,62.0,0.414030211319
263,Deepspeech,5.2,0.261642335775,0.312441229906,63,FlexiBO+RF-No Cost,0.0249041129132,332.8,63.0,0.414030211319
264,Deepspeech,5.2,0.231110762592,0.304691324957,64,FlexiBO+RF-No Cost,0.00637017937065,338.0,64.0,0.414030211319
265,Deepspeech,5.2,0.268017149906,0.210369788816,65,FlexiBO+RF-No Cost,0.0416182679426,343.2,65.0,0.414030211319
266,Deepspeech,5.2,0.266570740874,0.338564409568,66,FlexiBO+RF-No Cost,0.00748465246437,348.4,66.0,0.348511680056
267,Deepspeech,5.2,0.251274854151,0.35505781973,67,FlexiBO+RF-No Cost,0.00137023115063,353.6,67.0,0.348511680056
268,Deepspeech,5.2,0.209135888559,0.445160691173,68,FlexiBO+RF-No Cost,0.0130568657725,358.8,68.0,0.348511680056
269,Deepspeech,5.2,0.305127043428,0.31049318125,69,FlexiBO+RF-No Cost,0.0489779759444,364.0,69.0,0.348511680056
270,Deepspeech,5.2,0.228535546287,0.39958006844,70,FlexiBO+RF-No Cost,0.0207422289052,369.2,70.0,0.348511680056
271,Deepspeech,5.2,0.244128953448,0.382940518998,71,FlexiBO+RF-No Cost,0.00375809623372,374.4,71.0,0.348511680056
272,Deepspeech,5.2,0.193666771555,0.314769744283,72,FlexiBO+RF-No Cost,0.000142615158718,379.6,72.0,0.348511680056
273,Deepspeech,5.2,0.27737006775,0.306326641972,73,FlexiBO+RF-No Cost,0.0345701265923,384.8,73.0,0.348130162205
274,Deepspeech,5.2,0.306729325108,0.365834959935,74,FlexiBO+RF-No Cost,0.038105903005,390.0,74.0,0.348130162205
275,Deepspeech,5.2,0.249815125706,0.384717381234,75,FlexiBO+RF-No Cost,0.0388971508648,395.2,75.0,0.348130162205
276,Deepspeech,5.2,0.272621101251,0.305776162064,76,FlexiBO+RF-No Cost,0.0234884714673,400.4,76.0,0.348130162205
277,Deepspeech,5.2,0.326827158106,0.352499307433,77,FlexiBO+RF-No Cost,0.0273582560027,405.6,77.0,0.348130162205
278,Deepspeech,5.2,0.279131415278,0.358373113977,78,FlexiBO+RF-No Cost,0.037307459315,410.8,78.0,0.348130162205
279,Deepspeech,5.2,0.281718070226,0.347426507588,79,FlexiBO+RF-No Cost,0.0267945935928,416.0,79.0,0.348130162205
280,Deepspeech,5.2,0.210440584097,0.360030264766,80,FlexiBO+RF-No Cost,0.00810184622824,421.2,80.0,0.348130162205
281,Deepspeech,5.2,0.287426292123,0.307101848571,81,FlexiBO+RF-No Cost,0.0337731373741,426.4,81.0,0.348130162205
282,Deepspeech,5.2,0.258854886639,0.324055197205,82,FlexiBO+RF-No Cost,0.0459460327422,431.6,82.0,0.348130162205
283,Deepspeech,5.2,0.281613299315,0.391501255038,83,FlexiBO+RF-No Cost,0.0436812747695,436.8,83.0,0.348130162205
284,Deepspeech,5.2,0.345860315216,0.421642926724,84,FlexiBO+RF-No Cost,0.0399669554408,442.0,84.0,0.348130162205
285,Deepspeech,5.2,0.245918781041,0.34301114192,85,FlexiBO+RF-No Cost,0.0321457951476,447.2,85.0,0.348130162205
286,Deepspeech,5.2,0.23613528,0.331207298433,86,FlexiBO+RF-No Cost,0.0146379936658,452.4,86.0,0.348130162205
287,Deepspeech,5.2,0.392215902845,0.344597078651,87,FlexiBO+RF-No Cost,0.0139120694505,457.6,87.0,0.348130162205
288,Deepspeech,5.2,0.324178982002,0.422120375787,88,FlexiBO+RF-No Cost,0.0103396246589,462.8,88.0,0.348130162205
289,Deepspeech,5.2,0.26833926063,0.373085981118,89,FlexiBO+RF-No Cost,0.0332452950153,468.0,89.0,0.348130162205
290,Deepspeech,5.2,0.316704378834,0.337401390019,90,FlexiBO+RF-No Cost,0.0217648887837,473.2,90.0,0.348130162205
291,Deepspeech,5.2,0.261392617898,0.424608348546,91,FlexiBO+RF-No Cost,0.0353419974002,478.4,91.0,0.348130162205
292,Deepspeech,5.2,0.277707931194,0.37351811989,92,FlexiBO+RF-No Cost,0.0399461332917,483.6,92.0,0.348130162205
293,Deepspeech,5.2,0.217032858959,0.434971153467,93,FlexiBO+RF-No Cost,0.0168396596956,488.8,93.0,0.348130162205
294,Deepspeech,5.2,0.326974242845,0.367277264205,94,FlexiBO+RF-No Cost,0.0445590854676,494.0,94.0,0.348130162205
295,Deepspeech,5.2,0.300910506422,0.43136712886,95,FlexiBO+RF-No Cost,0.00572228348037,499.2,95.0,0.348130162205
296,Deepspeech,5.2,0.239348101158,0.398230876754,96,FlexiBO+RF-No Cost,0.000114342525847,504.4,96.0,0.348130162205
297,Deepspeech,5.2,0.283480867571,0.337216893471,97,FlexiBO+RF-No Cost,0.0311574972337,509.6,97.0,0.348130162205
298,Deepspeech,5.2,0.232606564238,0.374304290711,98,FlexiBO+RF-No Cost,0.022695497384,514.8,98.0,0.348130162205
299,Deepspeech,5.2,0.283328257128,0.438026558991,99,FlexiBO+RF-No Cost,0.000752034295863,520.0,99.0,0.348130162205
300,Deepspeech,5.2,0.325342321693,0.376410477921,100,FlexiBO+RF-No Cost,0.0413059170899,525.2,100.0,0.348130162205
301,Deepspeech,5.2,0.212286150461,0.422556991636,101,FlexiBO+RF-No Cost,0.0154836471173,530.4,101.0,0.348130162205
302,Deepspeech,5.2,0.255556984118,0.333886848726,102,FlexiBO+RF-No Cost,0.025736282221,535.6,102.0,0.348130162205
303,Deepspeech,5.2,0.210894815599,0.358151318951,103,FlexiBO+RF-No Cost,0.0279444480607,540.8,103.0,0.348130162205
304,Deepspeech,5.2,0.280851993691,0.310878219523,104,FlexiBO+RF-No Cost,0.0261532986993,546.0,104.0,0.348130162205
305,Deepspeech,5.2,0.284072173104,0.377660908499,105,FlexiBO+RF-No Cost,0.0197559697171,551.2,105.0,0.348130162205
306,Deepspeech,5.2,0.229769439993,0.287428090494,106,FlexiBO+RF-No Cost,0.00369750122792,556.4,106.0,0.348130162205
307,Deepspeech,5.2,0.226714124027,0.379948910549,107,FlexiBO+RF-No Cost,0.0186266001673,561.6,107.0,0.347602439395
308,Deepspeech,5.2,0.28039644984,0.469914625239,108,FlexiBO+RF-No Cost,0.00756697345874,566.8,108.0,0.347602439395
309,Deepspeech,5.2,0.220539739943,0.372160286201,109,FlexiBO+RF-No Cost,0.0245618615863,572.0,109.0,0.347602439395
310,Deepspeech,5.2,0.293075224822,0.325135525739,110,FlexiBO+RF-No Cost,0.0139173508826,577.2,110.0,0.347602439395
311,Deepspeech,5.2,0.270362425969,0.330065001819,111,FlexiBO+RF-No Cost,0.00512582500823,582.4,111.0,0.347602439395
312,Deepspeech,5.2,0.301566395645,0.316468067671,112,FlexiBO+RF-No Cost,0.00186354722375,587.6,112.0,0.347602439395
313,Deepspeech,5.2,0.237417248419,0.387995263745,113,FlexiBO+RF-No Cost,0.00427453058325,592.8,113.0,0.347602439395
314,Deepspeech,5.2,0.406145458784,0.367571599153,114,FlexiBO+RF-No Cost,0.0259671292954,598.0,114.0,0.347602439395
315,Deepspeech,5.2,0.212543141151,0.299637458716,115,FlexiBO+RF-No Cost,0.0303080789744,603.2,115.0,0.347602439395
316,Deepspeech,5.2,0.228717458822,0.389254182741,116,FlexiBO+RF-No Cost,0.0172482414522,608.4,116.0,0.347541538376
317,Deepspeech,5.2,0.359824907826,0.335287608811,117,FlexiBO+RF-No Cost,0.0360879537303,613.6,117.0,0.347541538376
318,Deepspeech,5.2,0.211346487676,0.391211397441,118,FlexiBO+RF-No Cost,0.0138143213286,618.8,118.0,0.347541538376
319,Deepspeech,5.2,0.23618919501,0.311643422749,119,FlexiBO+RF-No Cost,0.0241307610004,624.0,119.0,0.347541538376
320,Deepspeech,5.2,0.250818858819,0.313257634159,120,FlexiBO+RF-No Cost,0.0474298650924,629.2,120.0,0.347541538376
321,Deepspeech,5.2,0.27831987337,0.46449040556,121,FlexiBO+RF-No Cost,0.00366636573901,634.4,121.0,0.347541538376
322,Deepspeech,5.2,0.279163542331,0.439212258091,122,FlexiBO+RF-No Cost,0.0319490196712,639.6,122.0,0.347541538376
323,Deepspeech,5.2,0.238331430459,0.341205400831,123,FlexiBO+RF-No Cost,0.0199431648783,644.8,123.0,0.347541538376
324,Deepspeech,5.2,0.40014323206,0.323757790788,124,FlexiBO+RF-No Cost,0.0352844742857,650.0,124.0,0.347541538376
325,Deepspeech,5.2,0.217196981194,0.369133557731,125,FlexiBO+RF-No Cost,0.0423349521754,655.2,125.0,0.347541538376
326,Deepspeech,5.2,0.239941784928,0.399132198746,126,FlexiBO+RF-No Cost,0.00289376510223,660.4,126.0,0.347541538376
327,Deepspeech,5.2,0.186425791578,0.320097860968,127,FlexiBO+RF-No Cost,0.00135329955556,665.6,127.0,0.347541538376
328,Deepspeech,5.2,0.223765322962,0.448035633341,128,FlexiBO+RF-No Cost,0.00861744083918,670.8,128.0,0.347348792517
329,Deepspeech,5.2,0.216935749529,0.472380268565,129,FlexiBO+RF-No Cost,0.0468332364026,676.0,129.0,0.347348792517
330,Deepspeech,5.2,0.239197485457,0.446030956707,130,FlexiBO+RF-No Cost,0.0368857964755,681.2,130.0,0.347348792517
331,Deepspeech,5.2,0.286679607806,0.321472182496,131,FlexiBO+RF-No Cost,0.0338292519904,686.4,131.0,0.347348792517
332,Deepspeech,5.2,0.251800459169,0.349375601656,132,FlexiBO+RF-No Cost,0.014727756739,691.6,132.0,0.347348792517
333,Deepspeech,5.2,0.220162463576,0.32750971373,133,FlexiBO+RF-No Cost,0.0305164942159,696.8,133.0,0.347348792517
334,Deepspeech,5.2,0.317301411735,0.361404660149,134,FlexiBO+RF-No Cost,0.00852606950971,702.0,134.0,0.347348792517
335,Deepspeech,5.2,0.20776672491,0.339498555231,135,FlexiBO+RF-No Cost,0.0152703895751,707.2,135.0,0.347348792517
336,Deepspeech,5.2,0.231881458578,0.266763206769,136,FlexiBO+RF-No Cost,0.0064321042314,712.4,136.0,0.347348792517
337,Deepspeech,5.2,0.271927034341,0.462389121135,137,FlexiBO+RF-No Cost,0.0423847007771,717.6,137.0,0.346602052658
338,Deepspeech,5.2,0.256139665455,0.331351314588,138,FlexiBO+RF-No Cost,0.0343706461358,722.8,138.0,0.346602052658
339,Deepspeech,5.2,0.252669606525,0.316355161767,139,FlexiBO+RF-No Cost,0.021183915584,728.0,139.0,0.346602052658
340,Deepspeech,5.2,0.248729247932,0.340836839011,140,FlexiBO+RF-No Cost,0.00151344889162,733.2,140.0,0.346602052658
341,Deepspeech,5.2,0.218577565397,0.455951093459,141,FlexiBO+RF-No Cost,0.0263473216452,738.4,141.0,0.346602052658
342,Deepspeech,5.2,0.295567866149,0.302539658936,142,FlexiBO+RF-No Cost,0.0159945994784,743.6,142.0,0.346602052658
343,Deepspeech,5.2,0.30175467603,0.347074574492,143,FlexiBO+RF-No Cost,0.0271839714768,748.8,143.0,0.346602052658
344,Deepspeech,5.2,0.252782250625,0.447656400255,144,FlexiBO+RF-No Cost,0.0422814871501,754.0,144.0,0.346602052658
345,Deepspeech,5.2,0.261758787756,0.380495540743,145,FlexiBO+RF-No Cost,0.00816788389935,759.2,145.0,0.346602052658
346,Deepspeech,5.2,0.216389990252,0.393673497071,146,FlexiBO+RF-No Cost,0.0347279037644,764.4,146.0,0.346602052658
347,Deepspeech,5.2,0.267275083182,0.3308765572,147,FlexiBO+RF-No Cost,0.0354636696453,769.6,147.0,0.346602052658
348,Deepspeech,5.2,0.209870081478,0.369001545754,148,FlexiBO+RF-No Cost,0.0492129852073,774.8,148.0,0.346602052658
349,Deepspeech,5.2,0.221451352757,0.304794454311,149,FlexiBO+RF-No Cost,0.0305771312139,780.0,149.0,0.346602052658
350,Deepspeech,5.2,0.311529120013,0.316370952336,150,FlexiBO+RF-No Cost,0.0261981096397,785.2,150.0,0.346602052658
351,Deepspeech,5.2,0.232007972123,0.417533738336,151,FlexiBO+RF-No Cost,0.000703157918704,790.4,151.0,0.346602052658
352,Deepspeech,5.2,0.21556815511,0.360908528697,152,FlexiBO+RF-No Cost,0.0261330545705,795.6,152.0,0.346602052658
353,Deepspeech,5.2,0.323107511477,0.372915581027,153,FlexiBO+RF-No Cost,0.000592956581588,800.8,153.0,0.346602052658
354,Deepspeech,5.2,0.238346436661,0.448961131753,154,FlexiBO+RF-No Cost,0.0154247581958,806.0,154.0,0.346602052658
355,Deepspeech,5.2,0.281665509827,0.443812422087,155,FlexiBO+RF-No Cost,0.019317385392,811.2,155.0,0.346602052658
356,Deepspeech,5.2,0.241823893611,0.350552016936,156,FlexiBO+RF-No Cost,0.0230140033779,816.4,156.0,0.346602052658
357,Deepspeech,5.2,0.209619117245,0.395191699624,157,FlexiBO+RF-No Cost,0.0390130043039,821.6,157.0,0.346602052658
358,Deepspeech,5.2,0.312486229208,0.332427190073,158,FlexiBO+RF-No Cost,0.0390981667936,826.8,158.0,0.346602052658
359,Deepspeech,5.2,0.32320251152,0.389823451165,159,FlexiBO+RF-No Cost,0.0101092343263,832.0,159.0,0.346602052658
360,Deepspeech,5.2,0.30085929014,0.313992102167,160,FlexiBO+RF-No Cost,0.0253954229683,837.2,160.0,0.346602052658
361,Deepspeech,5.2,0.369822221298,0.372969411962,161,FlexiBO+RF-No Cost,0.0158452826214,842.4,161.0,0.346602052658
362,Deepspeech,5.2,0.283656449539,0.302350878623,162,FlexiBO+RF-No Cost,0.0370465858069,847.6,162.0,0.346602052658
363,Deepspeech,5.2,0.218482852664,0.422887244548,163,FlexiBO+RF-No Cost,0.0340849882447,852.8,163.0,0.346602052658
364,Deepspeech,5.2,0.219434496175,0.307871717461,164,FlexiBO+RF-No Cost,0.00969191099267,858.0,164.0,0.346602052658
365,Deepspeech,5.2,0.360254847409,0.322599040289,165,FlexiBO+RF-No Cost,0.00270340825285,863.2,165.0,0.346602052658
366,Deepspeech,5.2,0.317689754461,0.326778452315,166,FlexiBO+RF-No Cost,0.0343982914826,868.4,166.0,0.346602052658
367,Deepspeech,5.2,0.256498865555,0.387465386891,167,FlexiBO+RF-No Cost,0.0228944561932,873.6,167.0,0.346602052658
368,Deepspeech,5.2,0.292811561247,0.418439939411,168,FlexiBO+RF-No Cost,0.026943356283,878.8,168.0,0.346602052658
369,Deepspeech,5.2,0.234422892336,0.410658675364,169,FlexiBO+RF-No Cost,0.0101822913565,884.0,169.0,0.346602052658
370,Deepspeech,5.2,0.256003334106,0.367190742036,170,FlexiBO+RF-No Cost,0.02014999745,889.2,170.0,0.346602052658
371,Deepspeech,5.2,0.261606961282,0.495112239949,171,FlexiBO+RF-No Cost,0.0397379201302,894.4,171.0,0.346602052658
372,Deepspeech,5.2,0.222796276001,0.434365821034,172,FlexiBO+RF-No Cost,0.0150754172308,899.6,172.0,0.346602052658
373,Deepspeech,5.2,0.245446219846,0.366082108353,173,FlexiBO+RF-No Cost,0.017601401076,904.8,173.0,0.346602052658
374,Deepspeech,5.2,0.362908671664,0.458068926296,174,FlexiBO+RF-No Cost,0.02954188149,910.0,174.0,0.346602052658
375,Deepspeech,5.2,0.247567747283,0.328999209704,175,FlexiBO+RF-No Cost,0.0285291168284,915.2,175.0,0.346602052658
376,Deepspeech,5.2,0.255628458665,0.47566638235,176,FlexiBO+RF-No Cost,0.0251530596445,920.4,176.0,0.346602052658
377,Deepspeech,5.2,0.294477853464,0.369211223175,177,FlexiBO+RF-No Cost,0.0375027080475,925.6,177.0,0.346602052658
378,Deepspeech,5.2,0.255348986934,0.30354991287,178,FlexiBO+RF-No Cost,0.0303971201707,930.8,178.0,0.346602052658
379,Deepspeech,5.2,0.331755380006,0.320308169953,179,FlexiBO+RF-No Cost,0.00462363274304,936.0,179.0,0.346602052658
380,Deepspeech,5.2,0.234044367891,0.345736108171,180,FlexiBO+RF-No Cost,0.0244739536044,941.2,180.0,0.346602052658
381,Deepspeech,5.2,0.239663551987,0.469683815819,181,FlexiBO+RF-No Cost,0.0138803226488,946.4,181.0,0.346602052658
382,Deepspeech,5.2,0.246954398674,0.457351071995,182,FlexiBO+RF-No Cost,0.0190380947977,951.6,182.0,0.346602052658
383,Deepspeech,5.2,0.213062343246,0.337281931939,183,FlexiBO+RF-No Cost,0.0129180295174,956.8,183.0,0.346602052658
384,Deepspeech,5.2,0.243513320218,0.305092119284,184,FlexiBO+RF-No Cost,0.0135724725666,962.0,184.0,0.346602052658
385,Deepspeech,5.2,0.285725657092,0.369867917605,185,FlexiBO+RF-No Cost,0.0320062731192,967.2,185.0,0.346602052658
386,Deepspeech,5.2,0.254448330777,0.336979205875,186,FlexiBO+RF-No Cost,0.0187995227652,972.4,186.0,0.346602052658
387,Deepspeech,5.2,0.37695065748,0.389352192819,187,FlexiBO+RF-No Cost,0.0221755913027,977.6,187.0,0.346602052658
388,Deepspeech,5.2,0.265437345644,0.348568660002,188,FlexiBO+RF-No Cost,0.000409420099855,982.8,188.0,0.346602052658
389,Deepspeech,5.2,0.240102582009,0.393095629371,189,FlexiBO+RF-No Cost,0.00209103258632,988.0,189.0,0.346602052658
390,Deepspeech,5.2,0.248643669528,0.338552216201,190,FlexiBO+RF-No Cost,0.0151163480143,993.2,190.0,0.346602052658
391,Deepspeech,5.2,0.299154952835,0.472309009337,191,FlexiBO+RF-No Cost,0.00664141698734,998.4,191.0,0.346602052658
392,Deepspeech,5.2,0.248706306734,0.362102831797,192,FlexiBO+RF-No Cost,0.00107917981766,1003.6,192.0,0.346602052658
393,Deepspeech,5.2,0.219383442464,0.392740134225,193,FlexiBO+RF-No Cost,0.000454108869337,1008.8,193.0,0.346602052658
394,Deepspeech,5.2,0.176211868896,0.339334334499,194,FlexiBO+RF-No Cost,0.023275059431,1014.0,194.0,0.346602052658
395,Deepspeech,5.2,0.241587350953,0.333712350457,195,FlexiBO+RF-No Cost,0.0130958770016,1019.2,195.0,0.346526650625
396,Deepspeech,5.2,0.262650520428,0.335104932462,196,FlexiBO+RF-No Cost,0.0224906388764,1024.4,196.0,0.346526650625
397,Deepspeech,5.2,0.36768416692,0.38850415434,197,FlexiBO+RF-No Cost,0.0154827465566,1029.6,197.0,0.346526650625
398,Deepspeech,5.2,0.277035547192,0.402652179424,198,FlexiBO+RF-No Cost,0.0114652485037,1034.8,198.0,0.346526650625
399,Deepspeech,5.2,0.340846666508,0.457365348899,199,FlexiBO+RF-No Cost,0.0419098461271,1040.0,199.0,0.346526650625
400,Deepspeech,5.2,0.320810878845,0.262179615074,0,FlexiBO+RF-Log,0.0,5.2,0.0,0.65
401,Deepspeech,5.2,0.213776965918,0.340088300224,1,FlexiBO+RF-Log,0.00688131188425,10.4,1.0,0.498880421192
